gene
WBGene00016788
WBGene00077593
WBGene00016785
WBGene00016795
WBGene00016800
WBGene00016825
WBGene00016826
WBGene00016817
WBGene00016835
WBGene00016838
WBGene00016839
WBGene00008235
WBGene00008234
WBGene00016843
WBGene00016845
WBGene00008254
WBGene00016874
WBGene00016877
WBGene00008259
WBGene00008260
WBGene00016891
WBGene00008263
WBGene00044770
WBGene00023424
WBGene00008287
WBGene00044166
WBGene00044242
WBGene00008292
WBGene00008299
WBGene00235093
WBGene00008312
WBGene00008313
WBGene00236808
WBGene00008323
WBGene00008340
WBGene00008333
WBGene00016946
WBGene00016942
WBGene00016954
WBGene00044501
WBGene00016963
WBGene00006861
WBGene00019760
WBGene00019641
WBGene00015338
WBGene00015660
WBGene00007248
WBGene00022010
WBGene00009537
WBGene00013319
WBGene00009258
WBGene00000391
WBGene00019994
WBGene00000402
WBGene00017576
WBGene00000401
WBGene00000412
WBGene00008296
WBGene00008350
WBGene00016997
WBGene00000437
WBGene00000438
WBGene00000429
WBGene00000445
WBGene00000449
WBGene00000451
WBGene00000452
WBGene00000455
WBGene00000457
WBGene00022837
WBGene00015934
WBGene00000430
WBGene00013583
WBGene00015651
WBGene00000431
WBGene00000433
WBGene00018433
WBGene00013425
WBGene00249817
WBGene00009057
WBGene00000468
WBGene00000469
WBGene00011362
WBGene00011364
WBGene00010116
WBGene00013874
WBGene00013873
WBGene00019654
WBGene00008451
WBGene00020688
WBGene00007691
WBGene00023407
WBGene00000476
WBGene00044107
WBGene00011923
WBGene00019980
WBGene00011158
WBGene00008050
WBGene00016084
WBGene00017754
WBGene00000516
WBGene00000521
WBGene00010742
WBGene00016067
WBGene00015403
WBGene00008294
WBGene00015193
WBGene00018575
WBGene00021288
WBGene00018050
WBGene00010460
WBGene00013013
WBGene00013008
WBGene00008659
WBGene00008658
WBGene00008660
WBGene00009518
WBGene00009515
WBGene00044469
WBGene00021580
WBGene00019950
WBGene00023502
WBGene00010953
WBGene00009156
WBGene00022261
WBGene00020938
WBGene00009030
WBGene00013495
WBGene00009856
WBGene00007851
WBGene00008892
WBGene00010928
WBGene00016577
WBGene00007153
WBGene00008891
WBGene00019917
WBGene00011668
WBGene00015050
WBGene00008597
WBGene00014043
WBGene00014047
WBGene00009393
WBGene00009396
WBGene00018971
WBGene00018970
WBGene00044642
WBGene00021581
WBGene00021582
WBGene00021579
WBGene00021586
WBGene00021587
WBGene00018547
WBGene00018548
WBGene00021873
WBGene00021872
WBGene00020808
WBGene00016898
WBGene00000539
WBGene00000541
WBGene00009695
WBGene00000551
WBGene00000555
WBGene00044900
WBGene00000556
WBGene00000558
WBGene00000560
WBGene00010005
WBGene00000561
WBGene00012901
WBGene00016866
WBGene00000584
WBGene00000677
WBGene00000678
WBGene00000680
WBGene00000683
WBGene00000684
WBGene00000692
WBGene00000693
WBGene00000601
WBGene00000694
WBGene00000695
WBGene00000696
WBGene00000698
WBGene00000699
WBGene00000703
WBGene00000602
WBGene00000704
WBGene00000707
WBGene00000708
WBGene00000710
WBGene00000711
WBGene00000712
WBGene00000603
WBGene00000713
WBGene00000714
WBGene00000715
WBGene00000716
WBGene00000718
WBGene00000719
WBGene00000720
WBGene00000722
WBGene00000723
WBGene00000725
WBGene00000726
WBGene00000727
WBGene00000728
WBGene00000729
WBGene00000730
WBGene00000731
WBGene00000732
WBGene00000733
WBGene00000734
WBGene00000735
WBGene00000741
WBGene00000743
WBGene00000747
WBGene00000748
WBGene00000750
WBGene00000751
WBGene00000752
WBGene00000753
WBGene00000754
WBGene00000755
WBGene00000756
WBGene00000757
WBGene00000759
WBGene00000608
WBGene00000609
WBGene00000611
WBGene00000614
WBGene00000615
WBGene00000616
WBGene00000618
WBGene00013489
WBGene00000620
WBGene00000625
WBGene00000626
WBGene00000631
WBGene00000636
WBGene00000638
WBGene00000639
WBGene00000596
WBGene00000647
WBGene00000649
WBGene00000650
WBGene00000653
WBGene00000655
WBGene00000597
WBGene00000656
WBGene00000657
WBGene00000663
WBGene00000665
WBGene00000666
WBGene00000667
WBGene00000668
WBGene00000669
WBGene00000670
WBGene00000671
WBGene00000672
WBGene00000673
WBGene00000674
WBGene00018158
WBGene00021491
WBGene00000768
WBGene00000771
WBGene00012073
WBGene00016667
WBGene00019514
WBGene00021525
WBGene00022072
WBGene00000535
WBGene00000778
WBGene00000779
WBGene00015061
WBGene00007044
WBGene00000781
WBGene00000782
WBGene00000783
WBGene00000784
WBGene00000785
WBGene00021070
WBGene00010204
WBGene00021703
WBGene00010520
WBGene00000799
WBGene00000822
WBGene00013220
WBGene00019617
WBGene00019605
WBGene00007919
WBGene00008482
WBGene00011104
WBGene00000853
WBGene00013180
WBGene00011443
WBGene00021025
WBGene00019426
WBGene00009830
WBGene00013145
WBGene00021950
WBGene00018256
WBGene00010893
WBGene00000857
WBGene00000858
WBGene00013854
WBGene00021996
WBGene00008063
WBGene00014254
WBGene00008809
WBGene00011676
WBGene00011671
WBGene00011672
WBGene00000372
WBGene00008519
WBGene00010707
WBGene00007963
WBGene00014697
WBGene00021412
WBGene00007140
WBGene00021167
WBGene00016092
WBGene00016686
WBGene00016697
WBGene00012448
WBGene00015045
WBGene00011699
WBGene00015040
WBGene00015044
WBGene00015399
WBGene00019472
WBGene00019471
WBGene00008499
WBGene00009226
WBGene00007653
WBGene00016996
WBGene00016999
WBGene00303233
WBGene00017022
WBGene00044300
WBGene00077783
WBGene00017040
WBGene00086554
WBGene00008383
WBGene00008388
WBGene00044081
WBGene00045355
WBGene00008389
WBGene00077448
WBGene00008393
WBGene00008395
WBGene00008396
WBGene00014300
WBGene00044505
WBGene00008412
WBGene00017055
WBGene00017056
WBGene00017060
WBGene00017065
WBGene00044953
WBGene00017072
WBGene00022076
WBGene00000895
WBGene00000920
WBGene00007536
WBGene00000902
WBGene00000905
WBGene00000928
WBGene00000930
WBGene00000932
WBGene00017082
WBGene00012615
WBGene00010266
WBGene00007876
WBGene00017218
WBGene00017488
WBGene00044472
WBGene00021006
WBGene00008127
WBGene00017565
WBGene00017381
WBGene00000942
WBGene00012177
WBGene00011467
WBGene00020897
WBGene00009144
WBGene00015957
WBGene00017028
WBGene00000958
WBGene00008436
WBGene00018718
WBGene00019257
WBGene00000964
WBGene00000966
WBGene00000983
WBGene00000986
WBGene00000988
WBGene00000989
WBGene00000992
WBGene00000968
WBGene00001000
WBGene00016789
WBGene00010888
WBGene00043067
WBGene00020741
WBGene00011345
WBGene00007929
WBGene00007776
WBGene00017326
WBGene00022644
WBGene00010125
WBGene00009898
WBGene00007875
WBGene00016052
WBGene00011869
WBGene00001052
WBGene00019331
WBGene00015519
WBGene00001072
WBGene00001075
WBGene00001076
WBGene00001064
WBGene00001065
WBGene00001068
WBGene00001069
WBGene00016103
WBGene00009902
WBGene00016361
WBGene00018643
WBGene00001105
WBGene00001108
WBGene00001109
WBGene00007552
WBGene00001121
WBGene00001123
WBGene00008446
WBGene00008448
WBGene00045410
WBGene00008462
WBGene00194907
WBGene00017105
WBGene00189944
WBGene00017112
WBGene00017114
WBGene00008484
WBGene00017127
WBGene00017128
WBGene00001155
WBGene00001156
WBGene00001158
WBGene00001163
WBGene00001164
WBGene00271775
WBGene00017148
WBGene00018906
WBGene00001188
WBGene00001204
WBGene00001207
WBGene00001210
WBGene00001240
WBGene00001243
WBGene00001245
WBGene00001247
WBGene00001250
WBGene00001251
WBGene00001263
WBGene00001310
WBGene00019779
WBGene00011981
WBGene00010701
WBGene00010510
WBGene00009686
WBGene00045401
WBGene00001328
WBGene00008707
WBGene00019540
WBGene00022416
WBGene00021419
WBGene00016600
WBGene00017601
WBGene00009304
WBGene00015393
WBGene00019030
WBGene00001374
WBGene00013147
WBGene00008492
WBGene00008493
WBGene00008494
WBGene00008495
WBGene00017168
WBGene00008507
WBGene00008508
WBGene00008529
WBGene00008536
WBGene00008543
WBGene00017193
WBGene00008553
WBGene00045067
WBGene00219315
WBGene00017213
WBGene00017215
WBGene00017216
WBGene00304813
WBGene00008563
WBGene00008572
WBGene00255375
WBGene00017246
WBGene00017258
WBGene00017262
WBGene00008577
WBGene00008590
WBGene00008591
WBGene00017277
WBGene00017279
WBGene00008617
WBGene00008622
WBGene00017281
WBGene00017296
WBGene00017297
WBGene00017303
WBGene00017308
WBGene00017320
WBGene00008634
WBGene00271819
WBGene00017325
WBGene00017327
WBGene00044296
WBGene00008649
WBGene00008650
WBGene00008651
WBGene00017335
WBGene00017334
WBGene00017344
WBGene00017361
WBGene00017365
WBGene00008661
WBGene00008679
WBGene00008680
WBGene00008677
WBGene00008690
WBGene00017376
WBGene00017379
WBGene00043980
WBGene00023501
WBGene00008712
WBGene00017384
WBGene00017390
WBGene00077704
WBGene00008723
WBGene00008724
WBGene00008726
WBGene00008731
WBGene00008732
WBGene00017422
WBGene00017423
WBGene00017426
WBGene00017429
WBGene00008739
WBGene00008760
WBGene00044797
WBGene00045208
WBGene00008754
WBGene00008770
WBGene00008776
WBGene00045056
WBGene00017443
WBGene00017439
WBGene00008779
WBGene00017446
WBGene00017447
WBGene00017448
WBGene00017459
WBGene00206522
WBGene00008793
WBGene00008811
WBGene00008816
WBGene00017466
WBGene00017467
WBGene00017469
WBGene00017471
WBGene00017475
WBGene00008850
WBGene00008851
WBGene00044479
WBGene00017484
WBGene00008865
WBGene00008869
WBGene00017506
WBGene00017509
WBGene00023415
WBGene00044243
WBGene00017514
WBGene00017529
WBGene00017521
WBGene00008894
WBGene00008897
WBGene00008905
WBGene00044058
WBGene00008922
WBGene00045151
WBGene00008917
WBGene00008912
WBGene00185014
WBGene00017540
WBGene00017542
WBGene00017556
WBGene00017562
WBGene00045275
WBGene00045276
WBGene00017577
WBGene00194713
WBGene00271651
WBGene00017598
WBGene00023271
WBGene00008967
WBGene00017639
WBGene00017635
WBGene00017636
WBGene00008988
WBGene00219316
WBGene00017650
WBGene00017660
WBGene00017657
WBGene00017658
WBGene00009005
WBGene00077548
WBGene00009014
WBGene00009016
WBGene00017672
WBGene00009033
WBGene00009031
WBGene00009039
WBGene00009043
WBGene00009056
WBGene00017703
WBGene00017714
WBGene00194908
WBGene00017726
WBGene00017729
WBGene00009067
WBGene00009069
WBGene00044638
WBGene00009079
WBGene00009081
WBGene00017736
WBGene00009086
WBGene00009087
WBGene00017743
WBGene00017747
WBGene00017756
WBGene00044574
WBGene00017764
WBGene00017788
WBGene00017795
WBGene00045138
WBGene00009129
WBGene00017802
WBGene00017806
WBGene00017814
WBGene00009143
WBGene00194703
WBGene00219917
WBGene00017818
WBGene00009149
WBGene00009148
WBGene00009158
WBGene00009160
WBGene00005012
WBGene00045455
WBGene00017838
WBGene00017841
WBGene00009182
WBGene00017851
WBGene00017853
WBGene00009194
WBGene00269337
WBGene00017893
WBGene00009209
WBGene00045130
WBGene00044962
WBGene00017902
WBGene00017905
WBGene00009227
WBGene00009237
WBGene00017922
WBGene00009269
WBGene00044680
WBGene00017937
WBGene00044288
WBGene00001495
WBGene00009293
WBGene00017944
WBGene00219317
WBGene00017955
WBGene00009310
WBGene00044245
WBGene00009313
WBGene00009315
WBGene00009318
WBGene00017975
WBGene00017980
WBGene00044927
WBGene00009321
WBGene00044530
WBGene00017983
WBGene00043302
WBGene00017995
WBGene00009343
WBGene00009344
WBGene00009350
WBGene00009355
WBGene00009358
WBGene00018001
WBGene00018004
WBGene00009360
WBGene00009361
WBGene00045457
WBGene00009382
WBGene00018024
WBGene00009389
WBGene00009401
WBGene00009400
WBGene00018041
WBGene00009426
WBGene00009428
WBGene00009430
WBGene00044270
WBGene00009410
WBGene00009423
WBGene00018056
WBGene00009437
WBGene00018070
WBGene00009446
WBGene00009457
WBGene00009458
WBGene00009459
WBGene00023490
WBGene00018081
WBGene00018082
WBGene00018083
WBGene00009463
WBGene00219326
WBGene00009470
WBGene00009471
WBGene00018087
WBGene00018098
WBGene00009483
WBGene00009489
WBGene00009486
WBGene00009492
WBGene00018127
WBGene00018119
WBGene00018120
WBGene00018121
WBGene00270293
WBGene00018103
WBGene00018112
WBGene00018134
WBGene00018135
WBGene00018136
WBGene00009501
WBGene00009502
WBGene00009503
WBGene00018153
WBGene00194742
WBGene00018145
WBGene00009511
WBGene00018163
WBGene00009531
WBGene00194663
WBGene00018174
WBGene00018175
WBGene00077536
WBGene00009539
WBGene00018178
WBGene00009548
WBGene00009550
WBGene00018199
WBGene00023281
WBGene00018204
WBGene00018207
WBGene00018210
WBGene00018221
WBGene00009572
WBGene00009573
WBGene00009592
WBGene00009578
WBGene00009581
WBGene00009605
WBGene00009597
WBGene00009600
WBGene00195034
WBGene00018242
WBGene00018250
WBGene00018251
WBGene00018253
WBGene00023039
WBGene00018267
WBGene00018275
WBGene00018268
WBGene00018278
WBGene00018293
WBGene00044554
WBGene00018286
WBGene00018300
WBGene00018301
WBGene00018309
WBGene00018314
WBGene00018343
WBGene00023489
WBGene00009626
WBGene00018332
WBGene00018336
WBGene00018345
WBGene00018346
WBGene00018347
WBGene00009645
WBGene00018354
WBGene00009641
WBGene00009643
WBGene00018359
WBGene00018373
WBGene00009649
WBGene00023423
WBGene00018380
WBGene00018384
WBGene00018375
WBGene00018394
WBGene00018406
WBGene00009675
WBGene00009677
WBGene00018407
WBGene00009683
WBGene00009685
WBGene00018418
WBGene00206377
WBGene00219949
WBGene00009690
WBGene00235319
WBGene00009698
WBGene00009708
WBGene00009714
WBGene00009722
WBGene00009724
WBGene00018462
WBGene00018465
WBGene00009733
WBGene00014761
WBGene00219950
WBGene00009754
WBGene00219951
WBGene00009755
WBGene00009756
WBGene00009767
WBGene00009778
WBGene00009785
WBGene00009781
WBGene00018484
WBGene00018485
WBGene00018489
WBGene00009787
WBGene00009789
WBGene00018505
WBGene00018498
WBGene00018515
WBGene00018517
WBGene00018519
WBGene00009820
WBGene00018528
WBGene00018531
WBGene00009803
WBGene00009804
WBGene00009805
WBGene00018560
WBGene00018563
WBGene00018566
WBGene00018568
WBGene00018580
WBGene00018589
WBGene00018601
WBGene00018606
WBGene00018608
WBGene00009848
WBGene00018624
WBGene00018616
WBGene00009863
WBGene00009865
WBGene00009884
WBGene00044163
WBGene00018627
WBGene00018640
WBGene00009893
WBGene00009903
WBGene00009886
WBGene00018647
WBGene00009907
WBGene00018660
WBGene00018683
WBGene00018694
WBGene00018702
WBGene00009938
WBGene00009941
WBGene00304895
WBGene00009948
WBGene00009949
WBGene00018730
WBGene00018731
WBGene00009956
WBGene00009957
WBGene00018742
WBGene00018743
WBGene00018744
WBGene00009959
WBGene00009969
WBGene00044921
WBGene00018745
WBGene00018747
WBGene00018752
WBGene00009982
WBGene00077569
WBGene00018774
WBGene00304220
WBGene00010008
WBGene00010033
WBGene00010034
WBGene00018789
WBGene00018792
WBGene00010035
WBGene00010039
WBGene00175035
WBGene00010046
WBGene00195146
WBGene00271798
WBGene00010049
WBGene00010053
WBGene00284847
WBGene00018824
WBGene00010058
WBGene00010059
WBGene00044941
WBGene00044942
WBGene00014770
WBGene00010066
WBGene00045251
WBGene00044633
WBGene00255600
WBGene00018840
WBGene00018841
WBGene00010082
WBGene00018852
WBGene00010087
WBGene00018871
WBGene00010098
WBGene00010100
WBGene00010102
WBGene00010114
WBGene00010118
WBGene00018895
WBGene00018907
WBGene00018903
WBGene00014771
WBGene00010124
WBGene00010126
WBGene00010128
WBGene00018926
WBGene00018930
WBGene00018946
WBGene00018965
WBGene00010148
WBGene00044474
WBGene00044475
WBGene00044476
WBGene00219307
WBGene00235293
WBGene00235297
WBGene00235359
WBGene00044292
WBGene00044471
WBGene00018994
WBGene00010174
WBGene00044198
WBGene00010185
WBGene00010181
WBGene00010187
WBGene00010189
WBGene00194687
WBGene00019015
WBGene00010221
WBGene00010216
WBGene00044041
WBGene00019024
WBGene00019026
WBGene00019029
WBGene00010241
WBGene00044978
WBGene00010242
WBGene00010246
WBGene00077697
WBGene00010254
WBGene00019063
WBGene00019058
WBGene00010265
WBGene00010274
WBGene00010277
WBGene00010288
WBGene00010289
WBGene00271786
WBGene00010299
WBGene00010300
WBGene00019081
WBGene00044385
WBGene00044665
WBGene00019084
WBGene00019086
WBGene00010320
WBGene00010313
WBGene00010311
WBGene00045272
WBGene00077764
WBGene00206464
WBGene00010324
WBGene00019109
WBGene00019111
WBGene00019113
WBGene00235269
WBGene00019122
WBGene00269394
WBGene00001387
WBGene00022200
WBGene00001394
WBGene00001399
WBGene00001400
WBGene00001403
WBGene00022816
WBGene00012564
WBGene00013757
WBGene00016346
WBGene00012027
WBGene00012923
WBGene00020853
WBGene00022345
WBGene00044661
WBGene00018595
WBGene00015597
WBGene00015598
WBGene00015599
WBGene00008014
WBGene00045293
WBGene00008633
WBGene00009427
WBGene00018353
WBGene00020265
WBGene00011752
WBGene00020890
WBGene00012953
WBGene00022890
WBGene00022321
WBGene00022324
WBGene00013837
WBGene00021859
WBGene00018690
WBGene00021862
WBGene00020456
WBGene00022486
WBGene00021865
WBGene00020637
WBGene00017962
WBGene00020640
WBGene00009225
WBGene00009222
WBGene00009490
WBGene00013404
WBGene00008847
WBGene00017251
WBGene00007182
WBGene00018109
WBGene00015607
WBGene00022560
WBGene00020537
WBGene00016337
WBGene00019420
WBGene00019412
WBGene00018445
WBGene00010101
WBGene00017116
WBGene00016880
WBGene00016885
WBGene00021174
WBGene00020361
WBGene00019927
WBGene00019921
WBGene00016295
WBGene00021576
WBGene00016711
WBGene00017744
WBGene00007506
WBGene00009968
WBGene00019668
WBGene00017695
WBGene00009620
WBGene00009096
WBGene00008245
WBGene00008244
WBGene00010183
WBGene00009097
WBGene00009621
WBGene00007989
WBGene00007990
WBGene00007992
WBGene00009963
WBGene00009090
WBGene00007541
WBGene00044174
WBGene00007544
WBGene00007543
WBGene00044175
WBGene00001424
WBGene00001428
WBGene00001429
WBGene00001430
WBGene00001432
WBGene00001434
WBGene00001435
WBGene00001436
WBGene00011339
WBGene00011586
WBGene00001468
WBGene00001475
WBGene00001477
WBGene00007388
WBGene00018138
WBGene00044738
WBGene00019977
WBGene00019969
WBGene00001487
WBGene00019448
WBGene00008342
WBGene00018191
WBGene00001500
WBGene00001506
WBGene00001507
WBGene00010240
WBGene00019763
WBGene00011095
WBGene00001519
WBGene00016340
WBGene00021160
WBGene00007954
WBGene00008354
WBGene00001544
WBGene00001570
WBGene00001572
WBGene00001581
WBGene00016440
WBGene00009681
WBGene00016215
WBGene00010146
WBGene00015969
WBGene00007741
WBGene00001592
WBGene00001594
WBGene00020022
WBGene00007222
WBGene00022180
WBGene00001603
WBGene00001605
WBGene00001624
WBGene00001637
WBGene00001639
WBGene00007343
WBGene00007344
WBGene00007614
WBGene00017309
WBGene00001650
WBGene00020146
WBGene00001672
WBGene00001675
WBGene00009824
WBGene00007517
WBGene00007516
WBGene00001690
WBGene00001699
WBGene00001700
WBGene00001702
WBGene00001703
WBGene00001706
WBGene00001692
WBGene00001694
WBGene00001695
WBGene00001710
WBGene00001719
WBGene00001725
WBGene00001726
WBGene00001734
WBGene00001735
WBGene00001736
WBGene00001718
WBGene00012840
WBGene00016403
WBGene00017201
WBGene00007977
WBGene00010593
WBGene00021113
WBGene00020187
WBGene00001759
WBGene00001760
WBGene00001763
WBGene00001767
WBGene00001750
WBGene00001768
WBGene00001770
WBGene00001774
WBGene00001775
WBGene00001776
WBGene00001777
WBGene00001751
WBGene00001778
WBGene00001783
WBGene00001786
WBGene00001789
WBGene00016204
WBGene00015337
WBGene00001805
WBGene00006863
WBGene00010350
WBGene00019146
WBGene00010366
WBGene00010368
WBGene00019169
WBGene00044940
WBGene00045092
WBGene00010373
WBGene00305173
WBGene00010381
WBGene00010385
WBGene00019197
WBGene00000646
WBGene00019216
WBGene00019236
WBGene00010413
WBGene00045261
WBGene00019255
WBGene00010422
WBGene00019267
WBGene00044201
WBGene00019272
WBGene00010595
WBGene00019978
WBGene00009813
WBGene00001821
WBGene00021214
