gene,day1r1,day1r2,day1r3,day3r1,day3r2,day3r3,day6r1,day6r2,day6r3,day9r2,day9r3
CBG20013,10.0746823,10.02740907,10.11566293,5.78876493,6.200818831,6.706200299,5.956942015,6.183101141,5.891233619,8.628691732,8.829075148
CBG20014,10.90401403,10.99482302,10.83822264,11.25806021,11.43548141,11.45682233,11.20431659,11.26952234,11.25290773,10.32260033,10.39695896
CBG20015,7.383695544,7.443295571,7.493820724,6.522330072,6.77073083,6.598945271,6.789650111,6.777509597,6.652744473,7.388020058,7.489923391
CBG20016,6.030311199,5.73497811,5.435827238,5.413035947,5.557022056,5.443125599,5.364222612,5.453390169,5.916150318,5.353021843,5.689503463
CBG20017,8.745674539,8.723855762,8.643166271,7.538066259,7.800884539,7.720852634,8.509978662,8.587097686,8.748714928,8.872437097,8.960237822
Cbr-nlp-35,6.419553294,6.084457238,6.196462292,6.221735324,6.04247443,6.049951844,6.429496625,6.359248481,6.199622836,6.423617765,6.610413064
CBG20020,11.50452263,11.5756946,11.52711158,11.12423016,11.05021709,11.17092794,11.34450918,11.39778512,11.04701143,11.0388051,11.11912271
Cbr-elo-1,12.72668154,12.89055334,12.81970224,11.92001109,12.11087399,12.19619993,11.61674346,11.69437477,11.94122524,12.57437978,12.76543083
Cbr-elo-7,8.5707592,8.615710532,8.559787796,5.109620104,5.111242188,6.314773294,5.033323069,4.96396192,4.875057,8.328289229,8.534797269
CBG20027,6.281330473,6.486251611,6.464156961,5.753155288,5.680904574,5.947005196,5.894442971,6.039870893,5.865759352,6.499792323,6.651455152
Cbr-fbl-1,10.01228792,10.0577217,10.04732646,9.620926694,9.603299928,9.491214738,9.102275493,9.263240998,9.638803037,9.531266529,9.610887049
CBG20031,6.646119795,6.779872519,6.644369541,6.010664721,5.892266882,6.098260937,6.203337404,5.944894151,5.964421173,6.756660872,6.624235459
Cbr-lron-14,6.404913458,6.319278598,6.328436892,5.78876493,6.070346345,5.485674143,5.112391411,5.504653033,5.50135753,6.474894544,6.479008324
Cbr-col-122,16.53841384,16.70051004,16.57801715,14.11326037,13.96042709,14.28894537,13.34255072,13.38515479,13.71311731,13.85246704,14.12899585
Cbr-npr-2,5.881833377,6.084457238,6.39809032,5.678194612,5.719111166,6.211241172,5.721078359,5.057398743,5.81301248,5.567194234,5.802557058
Cbr-trcs-1,13.039044,13.05651686,13.00531264,14.28516653,14.33227292,14.36729495,14.17454558,14.20589696,14.36319208,13.02724372,12.84418764
CBG20047,7.045723574,7.27011289,6.9336456,6.813394055,7.044274899,6.661289076,6.275538121,6.382521571,6.625121356,6.989381077,6.896960458
Cbr-spp-18,9.808366101,9.909083554,9.779640494,11.25600833,11.2366395,10.91472371,11.29099854,11.45884334,11.9562401,10.46283523,10.60890547
Cbr-aat-1,9.206630428,9.216181037,9.346866879,8.711291974,8.82866845,8.638153341,9.316015502,9.230444289,9.508957789,9.478742784,9.485965854
Cbr-elt-1,8.248827867,8.383439793,8.253915529,8.132314272,8.317908232,8.304504996,7.989732411,8.007659791,8.35517563,7.930180743,7.921636647
CBG20059,9.247863737,9.406939754,9.373514947,5.638614814,5.18214647,6.232644742,5.513772104,5.553312671,5.146989742,7.787687172,7.921636647
Cbr-mca-1,12.23780497,11.997816,12.20431094,12.64849014,12.41660984,12.37496961,12.28741077,12.14789004,12.42795732,12.57229404,12.39200855
Cbr-del-2,6.179968611,6.126839755,5.826721278,6.010664721,5.954693518,5.639325078,5.112391411,5.727371773,5.342471116,6.009167338,6.021537873
CBG20070,5.288807887,5.20456896,5.307163678,5.360599887,5.18214647,5.249179952,4.835038128,4.348656253,4.955387721,5.202240958,5.020635263
Cbr-amph-1,10.10168823,10.24279281,10.20505883,9.660787013,9.867368512,9.795877621,9.51598389,9.481632906,9.905549433,10.09835016,10.25536008
CBG20076,5.710883738,5.897978579,5.879881791,5.889194433,5.923903556,5.803885401,5.643123609,5.644013179,5.537185164,5.873650601,5.880310401
CBG20077,9.249798071,9.42256131,9.41948629,9.184491396,9.054487845,9.290777793,9.685410701,9.782308274,9.30075752,8.919222566,9.06108209
CBG20078,8.504127384,8.672438171,8.669916215,8.563873891,8.519853184,8.509787774,8.821572754,8.951803109,8.589637214,8.102957667,8.213283568
CBG20085,8.706725849,8.707984672,8.67652653,8.173687673,7.838395283,8.207351965,8.505330949,8.568099396,8.547835154,8.324976291,8.413944953
CBG20086,10.89539897,11.00975513,11.04411217,5.554535623,5.680904574,6.859097168,5.183397053,4.96396192,5.384888798,8.973004338,8.968051367
CBG20087,5.656624934,5.846252857,5.54861583,5.716333885,5.362720395,5.772925789,5.758009488,5.279462568,5.94053756,5.481322306,5.659262229
CBG20088,11.32692185,11.38123046,11.32054521,11.68197809,11.82792278,11.74355296,11.69206869,11.77970677,11.81805035,10.86054221,10.80241154
Cbr-hot-9,6.313372303,6.591530039,6.615995525,6.172294915,6.363093941,6.274380392,6.365776981,6.652262707,6.397054391,6.474894544,6.553629107
CBG20097,7.466918961,7.481555981,7.553064849,5.462599498,5.415257161,5.74106171,5.721078359,5.644013179,5.537185164,6.980797153,7.085400438
CBG20098,9.792539221,9.862618059,9.932146423,9.985473723,10.07807245,10.08721969,10.07455322,10.10019655,10.15158623,9.190139087,8.90160298
Cbr-thn-5,6.088625755,5.846252857,5.905553213,5.716333885,5.464914717,5.398520943,5.926116535,6.183101141,5.425372235,5.695715013,5.659262229
CBG20102,10.71622014,10.634981,10.59883774,11.5564423,11.56208819,11.48392115,11.5293017,11.52419568,11.54322652,10.70040271,10.40368667
Cbr-nbet-1,9.968356618,9.939248718,10.00209009,10.14924608,10.137506,10.05003135,10.46661696,10.50698236,10.23824399,9.898559634,9.943341405
Cbr-tni-4,10.71901281,10.62236318,10.72905318,8.804284371,8.630340185,8.902492008,8.634351835,8.853340577,8.530051528,10.13084736,10.21330555
CBG20107,5.569484382,5.30223808,5.352184743,5.03082764,5.032288234,4.348656253,4.94296397,4.70568995,5.089082808,5.242646509,5.29076311
Cbr-gpa-18,6.030311199,6.147488991,6.135306025,5.856707888,5.923903556,5.639325078,5.513772104,5.504653033,5.537185164,5.695715013,5.905080626
CBG20109,9.818821612,9.899351633,9.877367306,10.33828736,10.34567189,10.38803285,10.37305792,10.41055424,10.3054656,9.687268881,9.610887049
CBG20110,7.027374169,6.841203764,6.685825615,5.360599887,5.464914717,5.565475341,5.513772104,5.453390169,5.668824327,6.928130817,7.414766398
CBG20111,10.6979348,10.84576689,10.70989308,10.89818019,11.11380818,11.13718526,10.89014452,10.93529832,11.05695191,10.57126596,10.51705186
CBG20114,10.15834992,10.71163418,10.5628036,9.076876772,9.210380492,9.203082147,8.061349805,8.000567275,8.682684905,10.54880833,10.78852707
Cbr-sql-1,10.84771191,10.51814622,10.71470702,10.96167141,10.78648469,10.81892167,10.74930185,10.5522791,10.68463385,10.79228447,10.53729568
CBG20119,9.935107347,9.991219444,9.923853185,9.292653454,9.431208973,9.523743822,9.502086918,9.546029285,9.432694634,9.121338824,9.191348968
CBG20120,10.1323942,10.03631629,9.967542437,11.15905263,11.19062608,11.18179018,10.99797976,10.92043605,11.04763472,9.978469345,9.782997369
Cbr-epc-1,13.07299818,12.88087613,12.97236491,13.82055108,13.7186215,13.67581362,13.73670679,13.61625651,13.63315741,13.02139479,12.80244091
CBG20127,10.23547802,10.03250565,10.0961151,10.38285478,10.2890062,10.33977555,10.00894213,9.784362697,9.974060836,10.03612733,9.927419316
Cbr-gtf-2A2,8.34272134,8.330439118,8.114468168,7.953663797,7.730759287,8.070291304,8.569066801,8.484425341,8.155922392,8.274339098,8.252312544
Cbr-pqn-80,10.54344154,10.21616585,10.37486131,11.13543531,10.80069325,10.84488306,10.89900365,10.69557018,10.60894512,10.6192058,10.25003653
CBG20133,8.434247058,8.498745337,8.448248566,9.079977356,9.314490879,9.23044931,9.275731488,9.392829167,9.049814724,8.225403445,8.256584052
CBG20134,11.43064238,11.32212466,11.4152542,12.14437985,12.08865943,12.02582484,11.95632029,11.8132794,11.99940307,11.42638845,11.3143287
CBG20137,6.476506686,6.245833477,5.879881791,6.578556381,6.507021098,6.211241172,5.248263189,5.504653033,5.785669353,6.02730327,6.206161733
Cbr-cyp-25A2,7.975900089,7.845503584,8.034123607,7.67685371,7.614265092,7.769530716,8.68862518,8.747632348,8.72391732,8.095188096,8.098917551
CBG20141,6.970806784,6.829158166,6.851975366,6.917038082,6.833071966,6.691397256,7.021167832,6.742903746,7.706014046,6.536269851,6.568056258
Cbr-amx-1,10.89045289,10.89974107,10.82344224,11.67942862,11.55930547,11.5049343,11.53953515,11.48874473,11.47582312,10.86395703,10.70384873
Cbr-dpy-27,10.3985367,10.14383644,10.38496418,10.97170896,10.7702106,10.65250055,10.46780842,10.22340172,10.52727638,10.46133296,10.24683293
Cbr-phlp-2,5.710883738,5.506594595,5.905553213,6.172294915,5.826217163,5.639325078,5.416830688,5.686517982,5.637477136,6.410473994,6.624235459
CBG20151,11.02629468,10.91015929,10.93558975,11.19019147,11.20920795,11.15220734,11.32689194,11.31923249,11.14928105,10.64986313,10.46745832
Cbr-rnf-5,9.933905571,9.974103217,9.890194679,10.20563091,10.1988848,10.25758958,10.38319701,10.31717772,10.32616669,9.855736266,9.833712938
Cbr-ccdc-55,11.17097738,11.26645187,11.06499584,11.27639694,11.36201443,11.34018107,11.33344196,11.37684424,11.46186257,10.75414692,10.59972786
Cbr-rnf-121,10.54344154,10.58643444,10.57256001,10.66650588,10.76828388,10.67619277,11.08905067,11.02573907,10.96029374,10.38018184,10.32384881
CBG20155,10.32711202,10.40678863,10.24776066,10.42486863,10.61269201,10.58189263,10.77551657,10.79771483,11.00590868,10.06510352,9.995179622
CBG20156,6.850120802,6.841203764,6.630258449,4.833249248,4.348656253,5.131611284,5.033323069,4.85230617,4.779248828,6.241173897,6.624235459
CBG20157,10.34077641,10.2721719,10.20391784,10.11794622,10.23561202,10.22088054,10.27300492,10.33410146,10.14227676,9.73282567,9.725835636
CBG20158,8.751153399,8.918410969,8.772194291,9.232641204,9.187469027,9.23782365,9.214531137,9.298187105,9.358213621,8.50255265,8.606717064
Cbr-lars-1,13.19597021,12.9361212,13.02643695,13.52442367,13.3756182,13.43312392,13.26638502,13.12510812,13.07190039,12.69670379,12.57041582
CBG20160,7.081704327,6.977992004,7.052865722,6.701130245,6.935709794,6.516630117,4.835038128,5.279462568,6.477593135,9.243605116,9.473222354
CBG20161,4.84590331,4.655147929,5.032536889,5.304809179,4.692862253,5.064820786,4.94296397,5.341377832,5.297855082,5.202240958,5.718900745
CBG20162,10.83231929,10.93145474,10.92316587,11.34299449,11.37156368,11.39831138,11.5062974,11.47736625,11.46653112,10.56288528,10.63118777
Cbr-pelo-1,9.773852135,9.830787427,9.87306602,9.982166362,10.07495752,10.0721845,10.18300665,10.18815357,10.2217661,9.67435435,9.627411127
Cbr-dnj-16,11.37816919,11.39068488,11.3517811,11.75789012,11.79376371,11.78646281,11.75587433,11.77816202,11.94424074,10.98702662,10.91834895
Cbr-xbp-1,11.15920258,11.3402148,11.23266524,11.34556976,11.36329132,11.38067333,11.48880019,11.52173611,11.69693978,11.55307036,11.6242797
Cbr-asd-1,10.10809507,10.03631629,9.915511956,11.02087496,11.02381286,10.96958718,10.85324222,10.78853616,11.08394018,10.07888629,9.882704401
CBG20171,5.656624934,5.643260787,5.799160879,5.678194612,5.362720395,5.891904444,5.828314951,5.599681391,5.668824327,5.567194234,5.718900745
Cbr-wht-3,7.240880495,7.234543398,6.9336456,5.462599498,5.18214647,5.443125599,6.099993713,5.727371773,5.250709341,6.474894544,6.973352076
Cbr-har-1,11.74986984,11.96721321,11.74117989,11.4852435,11.7064122,11.83543475,11.93795635,11.97438882,12.12607823,11.37824949,11.55906385
Cbr-glod-4,9.992799759,10.07511412,10.02423938,10.22814006,10.20886529,10.20593117,10.40823716,10.42905047,10.25020921,9.601178015,9.600880862
CBG20176,6.313372303,6.371692176,6.431546426,6.873584437,6.671437037,6.516630117,7.060528364,6.983151659,7.150224299,6.474894544,5.976340844
CBG20179,6.763253686,6.517204839,6.699362581,6.684296622,6.545373356,6.516630117,6.548228267,6.311386109,6.639004792,6.114065709,5.976340844
Cbr-unc-103,7.913451348,8.031228787,8.148244621,7.749321518,7.746645246,7.56388132,6.725012809,7.095860003,7.336276263,8.178412399,8.265088978
Cbr-hum-5,9.481421107,9.050046195,9.421452136,9.213009501,8.90091938,8.96902878,9.208836245,9.104457468,9.474117673,9.845404775,9.674286358
Cbr-tftc-5,10.37836189,10.46165432,10.3368529,10.96920611,11.0792582,11.01173686,11.17398182,11.28192973,11.1264519,10.28742319,10.15297387
Cbr-snpc-3.4,9.4328838,9.30947494,9.296335966,9.982166362,10.19027476,10.09400238,10.34350453,10.2592862,10.25129205,9.188322223,9.260813673
CBG20196,15.73367775,15.88970768,15.75175345,16.33186947,16.36544904,16.42689384,16.1707443,16.17423242,16.41890456,15.71618239,15.68053529
Cbr-rcq-5,10.69439165,10.65494267,10.65418166,11.1007933,11.11153042,11.04501163,11.17032768,11.13115421,11.11876119,10.54384876,10.3539362
CBG20201,6.419553294,6.017941423,6.070917936,6.010664721,6.150290971,5.639325078,5.466554806,5.599681391,5.699257396,6.397194511,6.678128448
Cbr-unc-79,8.221394066,7.935929055,8.301819437,7.967194528,7.910569609,7.61816637,7.500290747,6.725260501,7.62733797,9.012574054,8.952381586
Cbr-rnr-2,13.8450067,13.86765841,13.74896793,14.73873073,14.82096907,14.77946593,14.83507598,14.86569259,14.83245249,13.75714255,13.57742787
Cbr-kin-19,13.20645451,13.1379536,13.19952058,13.29536439,13.27710916,13.2892923,13.17853478,13.12267573,13.11401609,12.87551345,12.79259081
CBG20209,5.367580205,5.389642222,5.307163678,4.692116706,5.246921224,5.249179952,5.112391411,5.139121994,5.146989742,4.956566715,5.659262229
Cbr-rei-1,11.22305186,11.13879471,11.0046945,11.51643344,11.53967461,11.575433,11.91543191,11.92079381,11.71901846,10.77787453,10.60390674
Cbr-nrde-2,10.96997069,10.60792825,10.83232864,11.45515393,11.31923009,11.25924253,11.19786977,10.95457549,11.10864182,10.7681873,10.48297013
Cbr-mrps-14,10.68870445,10.79420107,10.69940743,10.29629832,10.2201876,10.32255433,10.66351815,10.701016,10.07047102,10.25049677,10.3687477
Cbr-mec-15,9.849740609,9.889553556,9.867310932,10.4668764,10.4894528,10.43579552,10.44621,10.5316436,10.52369639,9.675651025,9.476874873
Cbr-cam-1,11.46847034,11.3478988,11.40288046,12.13510672,12.02312138,11.96498783,11.94181936,11.7981159,11.8976415,11.34930672,11.07766052
Cbr-ttll-12,11.5847877,11.50276928,11.56891375,12.02735992,12.03238159,11.91608526,11.81510618,11.8132794,11.80520777,11.24492068,11.18531132
Cbr-scp-1,8.966574649,9.042478887,8.957198853,9.311235291,9.455377489,9.35321264,9.286584587,9.196882838,9.321541751,9.370781125,9.265045895
Cbr-eif-3.F,11.61733094,11.66246792,11.59133344,11.95500337,11.92407009,12.07085744,11.67721203,11.62617557,11.86512833,11.45685761,11.40906536
Cbr-wbp-2,9.817518814,9.89516061,9.81295784,10.21411307,10.27006574,10.17171737,10.23991036,10.26665103,10.43690186,9.85802213,9.840814502
Cbr-eat-3,12.00166863,11.86167664,11.91888454,12.12427468,12.05072558,11.99862067,12.02226342,11.93241419,11.96814047,11.70897664,11.5749015
CBG20229,9.01971344,9.191311137,9.178034867,9.287300007,9.338083738,9.377892726,9.26204903,9.289529785,9.532319312,9.057071557,8.868582763
Cbr-rab-39,8.643302623,8.553096409,8.486400746,9.083071272,8.890310579,8.939165954,9.080606459,9.064405082,8.838070107,8.644702444,8.290304445
Cbr-wdfy-2,10.15834992,10.1200946,10.07629857,10.93626761,10.8534442,10.80245526,10.95953925,10.82290885,10.93895084,10.14869351,10.02790161
Cbr-csa-1,7.054807285,6.7416878,6.863947309,7.090847159,7.004563664,6.791740756,6.789650111,6.725260501,6.568082565,7.180800311,6.896960458
Cbr-nep-26,7.589371808,7.604369447,7.651104154,8.108122622,8.213698318,7.967047084,8.634351835,8.563310246,8.493808597,8.304935961,8.145768708
CBG20240,10.94275478,10.85010222,10.86589484,11.697181,11.56208819,11.50085814,11.29503108,11.19352255,11.32973749,10.82594189,10.56242202
Cbr-ceh-2,5.628398011,5.347044936,5.435827238,5.360599887,5.18214647,5.131611284,5.183397053,4.85230617,4.875057,5.620553712,5.562806102
Cbr-haf-9,10.45071574,10.36296084,10.4623821,9.227059415,9.448169424,9.309560919,9.111463237,8.991512385,9.413464783,11.13049836,11.20854651
Cbr-tres-1,11.94942157,11.74004059,11.71939198,12.59646688,12.53549277,12.46664103,12.39995993,12.32195785,12.50145025,11.75076823,11.50780675
CBG20245,10.90032816,11.00652214,10.89869762,11.35773989,11.43244315,11.32412192,11.24309983,11.24214336,11.3987785,10.8200936,10.86154483
Cbr-pigo-1,9.605903303,9.563080953,9.52928921,9.713605138,9.727552321,9.823896625,9.543381975,9.471465172,9.736409415,9.428853262,9.357122772
Cbr-mbd-2,9.714892516,9.890957366,9.679735979,10.37405081,10.52640319,10.50764905,10.60191025,10.67025112,10.60978954,9.58055848,9.527060837
Cbr-ari-1.1,10.89848169,10.80018847,10.73222193,11.12497988,11.1593593,11.17349113,11.10368542,10.99059611,11.16602539,10.72877432,10.56242202
CBG20249,6.570544844,6.336990921,6.381029771,6.667247813,6.722004135,6.645975685,7.136029248,7.174730229,6.770421192,6.449510143,6.107081214
CBG20252,6.197447205,6.264601213,6.39809032,6.315094547,6.04247443,5.834000314,6.072724831,6.069907869,5.916150318,6.256182491,6.243667077
Cbr-msrp-4,8.290902076,8.411186314,8.204350953,5.304809179,4.942061645,5.485674143,4.348656253,4.85230617,4.875057,6.628862429,6.664858623
Cbr-oaz-1,12.64241112,12.85738251,12.76235563,12.4250546,12.56990857,12.55627479,12.71464709,12.68606833,13.07694641,12.69542669,12.73889001
CBG20266,9.854829897,9.389160539,9.518310716,10.60764104,10.51380799,10.42400234,10.55783479,10.33269871,10.28446298,9.48319366,9.15987109
CBG20267,9.777876959,9.64191854,9.589968124,10.17264568,10.21736534,10.24789152,10.17864695,10.08860704,10.11636137,9.200992364,9.058645273
CBG20268,11.37463169,11.23364675,11.28430709,12.15175568,12.17807782,12.18099546,12.22396592,12.17904973,12.1558655,11.10619463,10.8383235
Cbr-tyms-1,10.62759437,10.55136383,10.45951685,11.64325472,11.61557319,11.60469083,11.80288651,11.84412113,11.61394678,10.30092539,10.11950049
CBG20270,7.486976131,7.321820782,7.391882521,8.052143438,7.999233471,7.748873107,7.885878063,8.090126238,7.768393251,7.014814996,7.015161985
CBG20278,4.98852414,4.348656253,5.352184743,4.94078811,5.18214647,5.443125599,5.466554806,5.212478471,5.425372235,5.594227421,5.417404963
CBG20279,10.37570946,10.43207428,10.47662354,5.753155288,4.942061645,6.923266255,5.112391411,5.279462568,5.297855082,8.228954942,8.513568485
Cbr-nmrk-1,8.786265469,8.665879534,8.817740079,9.210182984,9.210380492,9.167481244,9.294671052,9.422163281,9.086721895,8.582333187,8.509999595
CBG20282,10.37747829,10.3188023,10.2784352,10.90168454,10.98119973,10.98572032,10.87046074,10.82988502,10.81848648,9.712755804,9.68852913
Cbr-usp-5,12.24266433,12.23091583,12.18044275,12.83597671,12.84314338,12.84640012,12.65785035,12.65638612,12.79255119,11.9786312,11.94134492
Cbr-trak-1,10.91074708,11.04610795,11.04793176,10.13293569,10.07183584,9.95933556,9.985836505,10.05156421,9.998774566,10.73872899,10.79365796
Cbr-pept-3,9.081861424,9.099502476,9.178034867,8.678906441,8.756492406,8.391064305,9.253776693,9.349065496,8.293201268,9.980568765,9.806403285
Cbr-abt-5,7.500190345,7.051889234,7.531139414,5.413035947,5.306821173,5.351579658,5.248263189,5.057398743,5.297855082,6.097206788,6.021537873
Cbr-ttr-55,6.870993162,6.864978358,6.956108244,4.94078811,4.348656253,4.990503977,4.348656253,4.348656253,4.348656253,5.972035803,6.243667077
Cbr-ttr-56,6.313372303,6.319278598,6.156032055,4.348656253,4.348656253,4.804366496,4.835038128,4.348656253,4.348656253,5.64621769,5.628114437
Cbr-zig-8,6.476506686,6.68902241,6.699362581,6.734174653,6.600879123,6.314773294,6.298708493,6.039870893,6.508457761,6.397194511,6.463557417
CBG20299,6.231680879,5.846252857,5.435827238,5.716333885,5.859726129,5.919785075,5.308246547,5.057398743,5.50135753,6.009167338,6.06507294
Cbr-nduf-9,12.50861385,12.63573805,12.55187705,12.18304892,12.21496809,12.29954132,12.06460828,12.07343485,12.02937161,12.31849367,12.35654226
CBG20303,8.410175223,8.415106585,8.409052704,4.833249248,5.111242188,5.947005196,4.348656253,4.70568995,5.297855082,6.928130817,7.233680746
Cbr-heh-1,11.51861486,11.59174711,11.60652034,11.22976205,11.25257588,11.33789782,11.6736029,11.77196642,11.35261594,10.93277812,11.11736999
Cbr-frm-8,7.848134048,8.076590356,7.992187,8.052143438,8.312608725,7.862144248,7.71835377,7.523380586,7.935175956,8.475936548,8.347467754
Cbr-nipa-1,10.81545646,10.85801663,10.7338037,10.31087038,10.31695841,10.34091635,10.81443472,10.85745712,10.80232631,10.88819611,10.85735048
CBG20309,9.555206033,9.592721489,9.484864085,8.877429235,8.907948664,8.731776828,9.278452443,9.476558011,9.302849498,9.867129506,10.12416397
Cbr-mec-12,9.375585572,9.406939754,9.561731429,8.338572318,8.296591407,8.762813155,7.660611847,7.927628673,8.334814254,9.707694356,9.988800878
Cbr-ceh-81,5.048474364,5.09254881,4.88034749,5.180381281,5.18214647,4.905642639,5.033323069,5.399132564,5.60514441,5.510801458,5.562806102
Cbr-ceh-51,5.989782754,6.0626941,6.235611627,6.010664721,6.04247443,5.891904444,5.721078359,5.599681391,5.728839479,5.695715013,5.829080483
Cbr-wars-1,10.60361585,10.34873157,10.50561757,10.9051804,10.76635457,10.73724406,10.82655852,10.73007329,10.61652722,10.39048034,10.20342396
Cbr-nlp-42,7.116769986,7.170019023,7.200406167,7.07823053,6.78658829,6.661289076,6.836171039,6.892087249,6.878625779,7.188228393,7.46779556
Cbr-ptr-22,6.608872236,6.702384438,6.601577198,7.660233045,7.192583313,7.396144871,9.476255593,9.408903618,8.788119659,8.102957667,7.9641469
Cbr-cyp-42A1,7.795763161,7.678494003,7.870053709,7.67685371,7.754521927,7.88122785,6.725012809,6.777509597,6.946248252,9.380358766,9.56872818
CBG20324,5.288807887,5.09254881,5.032536889,5.856707888,5.512069586,5.639325078,5.758009488,5.644013179,5.425372235,4.348656253,5.194200602
CBG20325,7.47363654,7.533429399,7.391882521,4.348656253,4.692862253,5.249179952,4.835038128,4.70568995,4.653694044,6.997911565,7.251149354
Cbr-twk-46,7.317863313,7.062128933,7.316698365,6.986518977,6.817754442,6.630483652,6.924680458,7.161893368,7.205969807,7.072391291,7.251149354
Cbr-asp-1,16.32696498,16.54307476,16.43034666,16.56856577,16.64549033,16.63735531,16.43292943,16.46610839,17.04530341,16.7529366,16.89531288
CBG20332,10.42186555,10.54869883,10.46047257,10.85092536,10.89818002,11.40323347,11.6580321,11.75792826,11.87674932,10.84565054,10.99480345
CBG20333,5.103344576,5.09254881,5.096444643,5.245027009,5.032288234,5.351579658,5.956942015,6.039870893,5.891233619,5.45089453,5.659262229
Cbr-abhd-11.2,9.876261107,9.859753239,9.894445227,10.11643866,10.34567189,10.31676791,10.29330981,10.35082887,10.50475424,9.721570785,9.790352635
CBG20336,7.832624641,7.862902395,7.774136058,7.98725253,7.853126417,7.955099585,8.316519809,7.971838679,7.956718085,7.839900968,8.005424473
CBG20338,7.873612569,8.081542603,8.258337341,6.172294915,6.341150542,6.464634556,5.828314951,5.944894151,6.346191915,6.963466157,7.375621895
CBG20339,5.201701642,5.20456896,5.154899578,5.78876493,5.464914717,5.526394593,5.364222612,5.504653033,5.384888798,5.013624416,5.335069969
CBG20341,6.989923083,7.051889234,7.103816209,7.668567797,7.754521927,7.961085868,7.471702577,7.430784263,7.993649768,7.48114719,7.526046555
CBG20343,7.595531099,7.868654966,7.742781273,8.409464717,8.617522337,8.472688565,8.458005709,8.563310246,8.410693563,7.29513354,7.399239584
CBG20346,7.589371808,7.678494003,7.69112375,4.94078811,5.111242188,5.639325078,4.693390515,5.057398743,4.955387721,7.119896909,7.224863481
CBG20347,10.99898214,10.89275354,10.81300509,11.66403646,11.68767731,11.71040133,11.96267171,12.03600802,11.61184113,10.40696257,10.30240775
Cbr-top-1,13.20831871,13.20942549,13.09833433,13.39754987,13.51210178,13.48550212,13.40202356,13.43092979,13.50333087,12.68307645,12.59224116
CBG20350,12.52645647,12.44138806,12.46836667,13.23379769,13.22152037,13.23726067,13.0484293,12.981931,13.17917147,12.39049899,12.1690556
CBG20352,8.487795607,8.531602555,8.619343971,8.746873392,8.836059208,8.721280525,8.939818244,8.899624196,8.692305716,8.311647305,8.103672484
CBG20354,9.915757649,9.906309703,10.00340246,5.360599887,5.18214647,6.676428198,4.94296397,5.057398743,5.146989742,8.722182053,9.1461669
CBG20357,9.877511898,9.978071193,9.945863327,5.638614814,5.362720395,6.859097168,5.513772104,5.841417398,5.025780543,8.439661636,8.447928157
Cbr-pde-1,7.735830148,7.742666379,7.887338763,7.453539693,7.315871802,7.304099582,6.725012809,6.794484433,6.901541667,7.792514073,7.883368649
CBG20366,8.34272134,8.446088442,8.37690499,5.78876493,5.641254097,6.211241172,5.601833156,5.841417398,5.757626727,7.119896909,7.391411186
CBG20367,8.628488879,8.649350623,8.653256011,5.638614814,5.032288234,6.049951844,5.308246547,5.644013179,5.668824327,6.704889331,6.896960458
Cbr-snr-2,12.87222109,12.96638499,12.87324265,13.18592453,13.25079029,13.29548244,13.40171196,13.49141232,13.25236501,12.26181283,12.27922864
Cbr-ola-1,12.83425479,12.95435555,12.85228275,13.02052866,13.01424037,13.07418455,13.13888911,13.17173804,12.92462884,12.64752632,12.6052213
Cbr-wac-1.1,10.24906858,10.32088645,10.17509565,10.94223531,10.88490436,10.84889765,10.67284646,10.60783983,10.86732116,10.33002793,10.21767573
CBG20377,7.932959872,7.773694229,7.644322684,8.495742117,8.477897778,8.421680105,8.394049438,8.259906365,8.351126459,7.743489294,7.399239584
Cbr-vet-2,8.309625113,8.061629604,8.24503067,7.855164055,7.785598133,7.769530716,8.655469747,8.464006731,8.089319989,8.102957667,7.821070499
CBG20385,5.506855092,5.347044936,5.096444643,5.413035947,5.362720395,5.192672959,5.828314951,5.686517982,5.297855082,5.353021843,5.455907932
Cbr-sptf-3,10.48721449,10.48321526,10.42663987,11.01764885,11.02219696,10.94504401,11.06878046,11.02660677,10.92409223,10.5252767,10.32890717
CBG20389,8.712355045,8.695160269,8.935334232,8.32291334,8.285812693,8.237197221,7.955949478,8.08343329,8.079546442,8.890440148,8.89068031
Cbr-gcy-35,5.599370934,5.819469389,5.394983619,5.678194612,5.246921224,4.990503977,5.033323069,5.057398743,5.297855082,5.719617261,5.562806102
CBG20391,8.135783464,8.186358296,7.887338763,8.678906441,8.78350729,8.682123999,8.486587935,8.464006731,8.748714928,8.091287386,8.010501066
Cbr-casc-3,10.29284229,10.34361547,10.33997226,10.2571599,10.23142169,10.25396045,10.29867651,10.1504304,10.37068927,10.56777992,10.60973691
CBG20395,8.427410566,8.292561688,8.297530226,8.682994809,8.768132481,8.877512377,9.177105052,9.263240998,9.12979593,8.364234258,8.379135893
Cbr-oxa-1,10.81153687,10.92050281,10.85648766,10.88849909,11.04863052,11.02599027,11.06720935,11.05154556,11.00141155,10.34232286,10.42462887
Cbr-tads-1,10.53395698,10.33436049,10.36570781,11.09085047,11.07614666,11.12001323,11.34645344,11.32981604,11.23550729,10.46882868,10.25748401
CBG20400,11.15508437,11.10835502,11.1645199,5.78876493,6.013934566,7.255697023,5.793724044,5.644013179,5.425372235,9.583324862,9.733487726
